,text,label
421,Jamaica Premier League Update:  Starting XI for Harbour View FC:  Formation 3-5-2  @harbourviewfc   #jamaica #football #jamaicapremierleague  https://t.co/BmCGLDdXsS,"['jamaica', 'football', 'jamaicapremierleague']"
422,Searching for #Chelsea #football #soccer #jerseys shop my #ebay #store today #kids #adults sizes  https://t.co/eKBHmEEWQq buy now ship asap #LasVegas new location  https://t.co/09C236Lw2Y,"['chelsea', 'football', 'soccer', 'jerseys', 'ebay', 'store', 'kids', 'adults', 'lasvegas']"
423,Not the best start for the Guernsey New Saints but lack of fitness played a bit part! Get going lads u will get there 👍🏼  #football #grassroots #tgns #leisureleague  https://t.co/yCgmjoCtuo,"['football', 'grassroots', 'tgns', 'leisureleague']"
424,The 12th Al Kass Ramadan tournament 2022🏆☪️  ⚽️FINAL SCORE Hazm Al Markhiya 0⃣-0⃣Al Mayda #Qatar #Football #Ramadan  https://t.co/tjYzhxmeah,"['qatar', 'football', 'ramadan']"
427,AD Sportwereld. April 12. #frontpage #primapagina #rassegnastampa #portada #backpage #football #sports #TomorrowsPapersToday  https://t.co/ijRe0Kvxul,"['frontpage', 'primapagina', 'rassegnastampa', 'portada', 'backpage', 'football', 'sports', 'tomorrowspaperstoday']"
430,Need cones #football @TopPreps @gopher_football  https://t.co/FPHkLBhtzx,['football']
431,Topic Updated. Walking Cricket: Shaw Lane Sports Ground  https://t.co/p786e0ss24 #walkingfootball #over50fitness #football #over50health #over50fit #walkingsport,"['walkingfootball', 'over50fitness', 'football', 'over50health', 'over50fit', 'walkingsport']"
434,Wr skills practice for 7 on 7 @UTRScouting @TopPreps @gopher_football @kewanlacy22 #football @TexasRanked  https://t.co/2fQk8bHLkW,['football']
440,"Tournament final day  ⚽️  #rfyc #youthdevelopment #football #youngchamps #indianfootball #minacup2022 #dubaifootball @ Jebel Ali, Dubai  https://t.co/WRW2Xp53Ac","['rfyc', 'youthdevelopment', 'football', 'youngchamps', 'indianfootball', 'minacup2022', 'dubaifootball']"
441,Soccer Super League  https://t.co/y7cBQStK0e #soccer #league #Football #07,"['soccer', 'league', 'football']"
442,Two for fun   #betting #tips #football  https://t.co/JTKJS0CSx9,"['betting', 'tips', 'football']"
443,Artificial Football Pitch Dimensions in Nazeing Gate #Artificial #Football #Pitch #Dimensions  #Nazeing #Gate  https://t.co/appUpN7AKW,"['artificial', 'football', 'pitch', 'dimensions', 'nazeing', 'gate']"
444,Artificial Grass Football Surfacing Design in High Offley #3G #Football #Pitch #Designs  #High #Offley  https://t.co/h1wSxk19bG,"['3g', 'football', 'pitch', 'designs', 'high', 'offley']"
445,TOP GAMES WEEKLY DIGEST  https://t.co/YT8EJGhSgX ⚽️       🏀       🏒       🕹          (11.04-18.04) The best games with BOOSTED ODDS of this week  #soccer #basketball #IceHockey #football #eSports #CSGO #dota2  https://t.co/EgW0yYniEG,"['soccer', 'basketball', 'icehockey', 'football', 'esports', 'csgo', 'dota2']"
446,"Herschel Walker's ""PHYSICAL FREAK"" Career Highlights! | NFL Legends  https://t.co/LeZllzBUsA via @YouTube #football #Footballnews24 #Cowboys #NFL #heismantrophy #HerschelWalker #Vikings #Eagles #Giants #highlightreelsnfl #NFL","['football', 'footballnews24', 'cowboys', 'nfl', 'heismantrophy', 'herschelwalker', 'vikings', 'eagles', 'giants', 'highlightreelsnfl', 'nfl']"
447,"Starting XI for Mount Pleasant FA: 4-3-3 Clarke, Belnavis, Topey, Layne, Segree, McCalla(C), Harvey, Fletcher, Green, Stewart, Campbell   @DIGICELJamaica  #HVFCvMPFA  #JPL #Jamaica #Football #jamaicapremierleague #lovethegame  https://t.co/RsINchGoBY","['hvfcvmpfa', 'jpl', 'jamaica', 'football', 'jamaicapremierleague', 'lovethegame']"
449,Hit Up 1 of Our @SDSports NJ Football Members &amp; Go To @RFootball Skills Camps this Summer!  Perfect Time to Start Uploading Your Verified Data so #SDS Scouts Can Evaluate Your Position-Specific Drills &amp; Continue 2 #Chop &amp; Grind #Football @GregSchiano @Coach_Hewitt86 @DBP_Football,"['sds', 'chop', 'football']"
450,Well after that double stinker yesterday where #Napoli were kicked in the ass and  #WHUFC done their usual disappearing act I went on a low cost recovery mission. Softens the blow as #RayoValencia delivers in #LaLiga #bettingpicks #football  https://t.co/LMrQWUFlkl,"['napoli', 'whufc', 'rayovalencia', 'laliga', 'bettingpicks', 'football']"
451,"Starting XI for Harbour View FC: 3-5-2 Knight, Talbott, Dyer, Harding (C), Staple, Priestly, Reid, Murray, Hamilton, Mullings, Anglin  @harbourviewfc   @DIGICELJamaica  #HVFCvMPFA  #JPL #Jamaica #Football #jamaicapremierleague #lovethegame  https://t.co/LEONc2uF9r","['hvfcvmpfa', 'jpl', 'jamaica', 'football', 'jamaicapremierleague', 'lovethegame']"
452,"Well done Lacie stepping up and scoring a penalty against Arsenal Academy today,  Well done to all the @ExeterCCT girls thought you all played brilliant today #Football  https://t.co/8myoOR9o6a",['football']
453,Makes a great gift for your favorite soccer lover!  ⚽  Even if that's you! 😉  #soccer #football #futbol #ilovesoccer #soccergifts #soccerlovers #forsoccerlovers #footballfanatics #futbolfanatics #soccerimp  https://t.co/9YtGfJjyQh,"['soccer', 'football', 'futbol', 'ilovesoccer', 'soccergifts', 'soccerlovers', 'forsoccerlovers', 'footballfanatics', 'futbolfanatics', 'soccerimp']"
454,"📣 New Podcast! ""Sam Howell To New York, A New Offensive Lineman, and More"" on @Spreaker #football #giants #nfl #sports  https://t.co/tRnN3ELXI1","['football', 'giants', 'nfl', 'sports']"
458,"Talksports: Barcelona in talks with agent of Robert Lewandowski, who was ‘keen’ on Chelsea transfer last summer, and could be reunited with ex-Arsenal man Pierre-Emerick Aubameyang #football  https://t.co/C2uQFsxLvl  https://t.co/BWAiTeEzyU",['football']
459,Our AI-enabled Smart Camera with Cam Assist follows the action in real-time to center and zoom for your inside-tight view.  https://t.co/B9gAyGFMTV  #highschool #football #coach #sportstech #technology  https://t.co/Uhww1kK1xl,"['highschool', 'football', 'coach', 'sportstech', 'technology']"
460,Metro: Rio Ferdinand likens struggling Manchester United captain Harry Maguire to Sir Alex Ferguson flop #football  https://t.co/zT0l4W16oT  https://t.co/Y5L69JarsH,['football']
461,"HEADS UP: Football  ""Nkunku scores again as Leipzig look good for Champions League place""  GIVE IT A WATCH:  https://t.co/DmRBwPofqm  #Football #PullUpAChair","['football', 'pullupachair']"
462,#SerieC gr.C 🇮🇹 Foggia-Catanzaro 2-6  league table (top5) 1⃣ Bari 74 🏆 2⃣ Palermo 63 3⃣ Catanzaro 61 4⃣ Avellino 61 5⃣ Virtus Francavilla 55 #calcio #football  https://t.co/gZg2dcJYB1,"['seriec', 'calcio', 'football']"
465,#MUSTHAVE #autographed photo of #steelers #LEGEND #LCGreenwood available @beckettmedia authenticated from our #NFL selections on eBay  https://t.co/8TR4oft15M and Amazon  https://t.co/cIrke0ddZP #pittsburghsteelers #football #superbowl #fantasyfootball #espn #fox #cbs #restinpeace,"['musthave', 'autographed', 'steelers', 'legend', 'lcgreenwood', 'nfl', 'pittsburghsteelers', 'football', 'superbowl', 'fantasyfootball', 'espn', 'fox', 'cbs', 'restinpeace']"
466,"Roman Abramovich 'spent £40,000' flying takeaway 2500 miles from London to Azerbaijan #Football #News  https://t.co/taSwPEn0Oy","['football', 'news']"
469,💥 Elevated Toe Taps💥 1️⃣Keep the contact to the ground minimal!  2️⃣Stay on your toes!  Hustle Hub Athletes @harjovin - 6’4 260lbs  @Mehtab_13 - 6’2 165lbs  #sacramento #training #speed #power #basketball #soccer #football  https://t.co/NGRn1gWpRC,"['sacramento', 'training', 'speed', 'power', 'basketball', 'soccer', 'football']"
471,Man City 2-2 Liverpool: 'Neither deserve to finish second' - Alan Shearer. Read on: Total Football News -  https://t.co/dTcOUAB3pP #football  https://t.co/ngDicTvgRf,['football']
472,Steph Houghton: End of era for England as Man City defender hands over captaincy. Read on: Total Football News -  https://t.co/LDZJBLdgVS #football  https://t.co/rzPwV4xZ4F,['football']
473,Thomas Tuchel says Chelsea can 'dream' of 'almost impossible' task of overcoming Real. Read on: Total Football News -  https://t.co/OSeIh0S1kk #football  https://t.co/GCfzTstj5P,['football']
474,EAFA ‘IM’ National League 🏆   Full time | Manchester City FC 7-0 Peterborough United FC  Catch-up with the scores from last weekends #EAFL Premiership! 👏🏽   📸| LAJ Photography  #EAFA #England  #EAFF #EqualGame #IMLeague #BBCCIN #Sport #Football #EAFAFamily  https://t.co/dBm1xHEuzU,"['eafl', 'eafa', 'england', 'eaff', 'equalgame', 'imleague', 'bbccin', 'sport', 'football', 'eafafamily']"
476,"Champions League: Atletico Madrid must close off 5,000 seats for Man City match. Read on: Total Football News -  https://t.co/irGaHJAQ2c #football  https://t.co/awUCQi9Y8A",['football']
477,Northern Ireland v England: 'Special' to play at sold-out Windsor Park - Callaghan. Read on: Total Football News -  https://t.co/alWdn3aw1e #football  https://t.co/uuDB9wkd5G,['football']
478,"Starting with coverage from as far back as 100+ years, these #Personalised #Football books contain it all, for over 60 teams -  https://t.co/9I416FMMcy  #Leicester #Liverpool #ManCity #ManrUtd #AstonVilla #Spurs #Arsenal #Chelsea #WestHam #Everton #Newcastle  https://t.co/5tjyMYfxK4","['personalised', 'football', 'leicester', 'liverpool', 'mancity', 'manrutd', 'astonvilla', 'spurs', 'arsenal', 'chelsea', 'westham', 'everton', 'newcastle']"
479,My 11th Mint 👉 Captain #321 @wofnft  #CaptainFollowCaptain #BlueChipNFT #FIFA22 #FIFA #FIFAWorldCup #Soccer #Football #NFT #Discord  https://t.co/zEy7qiyhIf  https://t.co/S1MGrPq6Im,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
480,Mason Greenwood fell out with a supporter  https://t.co/LAKPCofjR8 #sundayfootball #footballculture #football #soccer #footballmatch #footballfan,"['sundayfootball', 'footballculture', 'football', 'soccer', 'footballmatch', 'footballfan']"
481,My 10th Mint 👉 Captain #320 @wofnft  #CaptainFollowCaptain #BlueChipNFT #FIFA22 #FIFA #FIFAWorldCup #Soccer #Football #NFT #Discord  https://t.co/zEy7qiyhIf  https://t.co/wxB2AwQO1G,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
482,Happy Monday vibes! ❤️🙌🏼 @thestjoebucks @LycanKnight_  #football #wop  https://t.co/vWCYpdz6ac,"['football', 'wop']"
485,My 9th Mint 👉 Captain #186 @wofnft  #CaptainFollowCaptain #BlueChipNFT #FIFA22 #FIFA #FIFAWorldCup #Soccer #Football #NFT #Discord  https://t.co/zEy7qiyhIf  https://t.co/H6AYUSxAlP,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
486,Single #tips #tipster #football  https://t.co/frrdnkHN8X,"['tips', 'tipster', 'football']"
487,My 8th Mint 👉 Captain #175 @wofnft  #CaptainFollowCaptain #BlueChipNFT #FIFA22 #FIFA #FIFAWorldCup #Soccer #Football #NFT #Discord  https://t.co/zEy7qiyhIf  https://t.co/nwAEYP98Sh,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
488,@mmpadellan @DrHarryHypot Too many shots to the head. #CTE #football,"['cte', 'football']"
490,My 7th Mint 👉 Captain #151 @wofnft  #CaptainFollowCaptain #BlueChipNFT #FIFA22 #FIFA #FIFAWorldCup #Soccer #Football #NFT #Discord  https://t.co/zEy7qiyhIf  https://t.co/dRvOwzg0wS,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
492,WINNER ✅  We finally get the 2nd half card for Vallecano it was only a matter of time before it did come 💰  Like and follow if you was on ♥️  #gambling #betting #inplay #football  https://t.co/z4cSLycOQv,"['gambling', 'betting', 'inplay', 'football']"
493,We still can't believe Mr Quadropehenia himself @1phildaniels is getting his boots on for our event 9th July at @PSLFC  #mods #charity #football  https://t.co/MXQUPXpkvj,"['mods', 'charity', 'football']"
494,My 6th Mint 👉 Captain #150 @wofnft  #CaptainFollowCaptain #BlueChipNFT #FIFA22 #FIFA #FIFAWorldCup #Soccer #Football #NFT #Discord  https://t.co/zEy7qiyhIf  https://t.co/aISHpPIrDT,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
495,#GameTime: @HARRISFAULKNER has a rocket for an arm. #Football #FoxNewsQB #HarrisFaulkner  https://t.co/GAqwjAgMVs,"['gametime', 'football', 'foxnewsqb', 'harrisfaulkner']"
496,My 5th Mint 👉 Captain #71 @wofnft  #CaptainFollowCaptain #BlueChipNFT #FIFA22 #FIFA #FIFAWorldCup #Soccer #Football #NFT #Discord  https://t.co/zEy7qiyhIf  https://t.co/cxj8FDxE4H,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
497,Follow now Official TikTok. New Videos are coming:  https://t.co/Me5mxQNi7M  #gaz15 #VIP #nfy #acov #joma #nikefootball #figc #football #TikTok,"['gaz15', 'vip', 'nfy', 'acov', 'joma', 'nikefootball', 'figc', 'football', 'tiktok']"
499,We're excited to announce that @USFL Coaches and Game Officials Will Be Equipped with the CoachComm X-System During the Inaugural Season! Read More Here:  https://t.co/p0wzSsx9k8  #XSystem #Football #USFL #Headsets #ReadyForGameDay  https://t.co/JTubATyKpi,"['xsystem', 'football', 'usfl', 'headsets', 'readyforgameday']"
500,Follow now Official Twitter. Latest News about ACOV® FC:   https://t.co/5UPYBQWFi8 @Gaz15_Official  #gaz15 #VIP #nfy #acov #joma #nikefootball #figc #football #Twitter  https://t.co/SAngMaSQNq,"['gaz15', 'vip', 'nfy', 'acov', 'joma', 'nikefootball', 'figc', 'football', 'twitter']"
501,My 4th Mint 👉 Captain #70 @wofnft  #CaptainFollowCaptain #BlueChipNFT #FIFA22 #FIFA #FIFAWorldCup #Soccer #Football #NFT #Discord  https://t.co/zEy7qiyhIf  https://t.co/37Jz4rvXVy,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
502,Who was best?  Please like and follow   #footballlads #casual #adidas #awaydays #football #hooligans #stoneisland #cpcompany #footballday #firm #fredperry #casuals  https://t.co/XwQHxvxius,"['footballlads', 'casual', 'adidas', 'awaydays', 'football', 'hooligans', 'stoneisland', 'cpcompany', 'footballday', 'firm', 'fredperry', 'casuals']"
503,My 3rd Mint 👉 Captain #69 @wofnft  #CaptainFollowCaptain #BlueChipNFT #FIFA22 #FIFA #FIFAWorldCup #Soccer #Football #NFT #Discord  https://t.co/zEy7qiyhIf  https://t.co/5zQqMxiRfo,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
504,Follow now Official Facebook. New Posts are coming:  https://t.co/8w8IbC4LhT  #gaz15 #VIP #nfy #acov #joma #nikefootball #figc #football #facebook #META  https://t.co/wz3s7kN6hl,"['gaz15', 'vip', 'nfy', 'acov', 'joma', 'nikefootball', 'figc', 'football', 'facebook', 'meta']"
505,My 2nd Mint 👉 Captain #68 @wofnft  #CaptainFollowCaptain #BlueChipNFT #FIFA22 #FIFA #FIFAWorldCup #Soccer #Football #NFT #Discord  https://t.co/zEy7qiyhIf  https://t.co/Xs5JBbSMUC,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
506,CHOOSE YOUR TEAM 👕📈 at DecentraLeague  Welcome to the league #LINK Only 24 #Chainlink NFT/player.  #crypto #NFT #NFTGame #Football #SolanaNFT #Metaverse #Solanacommunity #DAO  https://t.co/Xfb4NO8W5T,"['link', 'chainlink', 'crypto', 'nft', 'nftgame', 'football', 'solananft', 'metaverse', 'solanacommunity', 'dao']"
507,"Winner ✅ tonight’s #football single   Fluke goal, penalty miss and a second few minutes from time❗️  It was meant to be 💰in the 🏦   Hope some of you were on 👍🏼 hit the like and Retweet if you were 👊🏼  #gamblingtwitter  https://t.co/sFDTRvx2jt","['football', 'gamblingtwitter']"
508,TIPS: Over 1.5: 93% BTS: 84% Over 2.5: 67%  CSKA 1948 Sofia II-Hebar 1918 Bulgaria - B PFG #football #predictions #tips #odds #ai #betmentor #mentor #bet #betting #over #overunder #over2 #bts #btts,"['football', 'predictions', 'tips', 'odds', 'ai', 'betmentor', 'mentor', 'bet', 'betting', 'over', 'overunder', 'over2', 'bts', 'btts']"
510,Soccer Super League  https://t.co/y7cBQSbAM6 #soccer #league #Football #06,"['soccer', 'league', 'football']"
513,"Off to Huddersfield today  League game The John Smith’s Stadium - Championship Table  🔵Huddersfield 2 - 0 Luton🟠 (HT0-0) 18,379 in attendance  @htafc  #footballleague #EFL #Groundhopping #England #Huddersfield #Luton #Peldroed #Football #voetbal #futbol #chickenbaltichronicles  https://t.co/WUDyEU1Nfh","['footballleague', 'efl', 'groundhopping', 'england', 'huddersfield', 'luton', 'peldroed', 'football', 'voetbal', 'futbol', 'chickenbaltichronicles']"
