,text,label
147," As long as Canada's #prime #rate, 2.7% currently, is lower than its expected inflation rate, the #monetary #policy may still be too loose.   Borrowing at #negative real rates is essentially getting #money for ","['prime', 'rate', 'monetary', 'policy', 'negative', 'money', 'free']"
148,Construction of the French EPR at Flamanville started in December 2007 is also late and over budget.   ,['policy']
149,Really excited to be back in person for this amazing event!  #HLP22 #HealthLaw ,"['hlp22', 'healthlaw', 'policy']"
150,National portal soon for RoW infra approvals #5g #Dot #5gServices #5gNetworks #TelecomNews #5gSpectrum #Policy #KRajaraman #Dipa   ,"['5g', 'dot', '5gservices', '5gnetworks', 'telecomnews', '5gspectrum', 'policy', 'krajaraman', 'dipa']"
151,National portal soon for RoW infra approvals #5g #Dot #5gServices #5gNetworks #TelecomNews #5gSpectrum #Policy #KRajaraman #Dipa   ,"['5g', 'dot', '5gservices', '5gnetworks', 'telecomnews', '5gspectrum', 'policy', 'krajaraman', 'dipa']"
152," is working hard for the people! With the #CounselingCompact, licenses will will be transferable across member states.  #Counseling #mentalhealth #MentalHealthMatters #MentalHealthAwareness #policy #healthcare ","['counselingcompact', 'counseling', 'mentalhealth', 'mentalhealthmatters', 'mentalhealthawareness', 'policy', 'healthcare', 'licensed']"
153,"The TaxProf:   Haneman: Dynasty 529 Plans And Structural Inequality: Victoria J. Haneman (Creighton; Google Scholar), Dynasty 529 Plans and Structural Inequality, 62 Washburn L.J. ___ (2022): The tax advantages available…    #Tax #Policy ","['tax', 'policy', 'law']"
154,"𝐇𝐨𝐦𝐞 𝐢𝐧𝐬𝐮𝐫𝐚𝐧𝐜𝐞 – 𝐭𝐡𝐞 𝐟𝐢𝐧𝐞𝐫 𝐝𝐞𝐭𝐚𝐢𝐥 – 𝐜𝐚𝐧 𝐲𝐨𝐮 𝐫𝐞𝐚𝐝 𝐭𝐡𝐞 𝐓&amp;𝐂𝐬?  Do you check the details of your home insurance policy? If you don’t, you’re certainly not alone!  Read more 👉🏻    #HomeInsurance #Insurance #Policy #Cover  ","['homeinsurance', 'insurance', 'policy', 'cover']"
155,"We will continue to fight for affordable &amp; quality mental health care, better treatments, and humane crisis response. Help our community's efforts -    #NAMIMaine #communitystrong #policy ","['namimaine', 'communitystrong', 'policy', 'advocate']"
156,Cities Take the Lead in Setting Rules Around How AI Is Used   #AI #Policy #Ethics #Algorithm  cc           via   ,"['ai', 'policy', 'ethics', 'algorithm']"
157,  There are many good journalists however it’s a slippery slope for new journalists or those with less #Integrity if they do the #privateparty thing w any politicians.  We want #UnbiasedReporting #bipartisan Be #investigative #honestjournalism #policy educate us with truth.,"['integrity', 'privateparty', 'unbiasedreporting', 'bipartisan', 'investigative', 'honestjournalism', 'policy']"
158,"Our special track w/   on the role #f #citizengenerated data in #policy, a collaboration of   and , papers due June 1.","['f', 'citizengenerated', 'policy']"
159,  There are many good journalists however it’s a slippery slope for new journalists or those with less #Integrity if they do the #privateparty thing w any politicians.  We want #UnbiasedReporting #bipartisan Be #investigative #honestjournalism #policy educate us with truth.,"['integrity', 'privateparty', 'unbiasedreporting', 'bipartisan', 'investigative', 'honestjournalism', 'policy']"
160,"Our  Director  discussed oil prices, old policy playbooks, inflation, energy security, climate change, and mixed messages with  on .  #oilandgas #GasPrices #policy   ","['oilandgas', 'gasprices', 'policy']"
161,       Journalists: also consider #Integrity in journalism. #UnbiasedReporting &amp; whether truly #bipartisan with questions &amp; approach if they do the #privateparty thing with any politicians. Be #investigative #honestjournalism #policy educate us with truth. Can they honestly say they do?,"['integrity', 'unbiasedreporting', 'bipartisan', 'privateparty', 'investigative', 'honestjournalism', 'policy']"
162,  we have put together this Learning Path on  covering Sustainability and the SDGs #Sustainability #BuildAwareness #Strategy #Policy  ,"['sustainability', 'buildawareness', 'strategy', 'policy']"
163,"Join us tomorrow for Patch Notes: New Opportunities Through Policy! #ETS22   Featuring: ⚡️Maria Bocanegra,   ⚡️Lorraine Akiba, LHA Ventures ⚡️Sadzi Oliva, United Scrap Metal ⚡️Gerardo Delgado,   #EnergyThoughtSummit #Energy #Policy  ","['ets22', 'energythoughtsummit', 'energy', 'policy']"
164,Journalists: also consider #Integrity in journalism. #UnbiasedReporting &amp; whether truly #bipartisan with questions &amp; approach if they do the #privateparty thing with any politicians. Be #investigative #honestjournalism #policy educate us with truth. Can they honestly say they do?,"['integrity', 'unbiasedreporting', 'bipartisan', 'privateparty', 'investigative', 'honestjournalism', 'policy']"
165,This is a good 🧵 on the  article about #evictiontsunami predictions. The article's been a conversation starter of good nuance about how we think about #risk and the role of #Policy in mitigating that risk. (1/2),"['evictiontsunami', 'risk', 'policy']"
166,"NEWS - Cabinet approves #policy for use of land acquired under the Coal Bearing Areas (Acquisition &amp; Development) Act, 1957.  Changes will unlock the non-minable land for #development and setting up of infrastructure relating to coal and energy.  Resonant News  ","['policy', 'development']"
167,"There is a need to draw #policy attention to the nutritional and health benefits of #milletconsumption, and their suitability for #cultivation under adverse and changing #climaticconditions, writes    ","['policy', 'milletconsumption', 'cultivation', 'climaticconditions']"
168,"NEWS - Cabinet approves #policy for use of land acquired under the Coal Bearing Areas (Acquisition &amp; Development) Act, 1957.  Changes will unlock the non-minable land for #development and setting up of infrastructure relating to coal and energy.  ","['policy', 'development']"
169,"April 8 is Intl Romani Day - ’s Interparty Parl Group on #Roma Rights w/  organized a discussion w/ citizens, civil society &amp;  on the Roma #Inclusion Strat 2022 - 2030. #policy #oversight     🙏🏿   ","['roma', 'inclusion', 'policy', 'oversight']"
170,LAST CHANCE TO BOOK  Registration is still open for our not to be missed hot topics #policy #aelpwebinar at:     Packed agenda from  to get through.  ,"['policy', 'aelpwebinar']"
171,Why today’s energy crisis will lead to ​‘profound change’ #Climate #Policy #Transition  ,"['climate', 'policy', 'transition']"
172,"IPCC reports, clean energy, and dumb tweets #Climate #Science #Policy  ","['climate', 'science', 'policy']"
173,Top Notch Consulting       #startup #policy #staff #egovernment #technology ,"['startup', 'policy', 'staff', 'egovernment', 'technology', 'smart']"
174,"Water is essential to life on Earth, yet 2 billion people don't have access to safe water.  Our summary of a 2019 workshop explores challenges that affect water quality in the US and how to address them.  Read here:   #policy #environment  ","['policy', 'environment']"
175,🚨TODAY🚨is our highly anticipated webinar with  on all things #immersivetech and #publicpolicy!  Join our speakers at 1 PM ET as they discuss how charting a course on #policy for #XR.  ,"['immersivetech', 'publicpolicy', 'policy', 'xr']"
176,"Job Opening: Program Manager, Clean Transportation, NYSERDA (Albany, NY or New York City) #cleanenergy #mobility #EVs #policy   ","['cleanenergy', 'mobility', 'evs', 'policy']"
177, Speaker discussing that it is a dangerous narrative/question local/cultural traditions to be respected as a wager for universal human rights/women's rights. They should be respected universally regardless of local/cultural traditions  #feminist #policy ,"['feminist', 'policy', 'humanrights']"
178, what we did is not close to what China did:   #Canada #Ontario ,"['canada', 'ontario', 'policy']"
179,Sony Changing PS Plus Subscription Policies To Avoid Accidental Renewals   #PSPlus #Policy #Subscription #Renewals #News  ,"['psplus', 'policy', 'subscription', 'renewals', 'news']"
180,"More evidence, now from US health insurance, of propitious selection and of the limited role played by adverse selection in private insurance markets: private insurance can attract profitable, ""good"" risks. #insurance #policy ","['insurance', 'policy', 'health']"
181,"Who Is #GregAbbott?  After a quarter century in statewide office, #Texas’s most popular #politician remains an enigma  #daryaft #longform #longreads #governer #politics #policy    ","['gregabbott', 'texas', 'politician', 'daryaft', 'longform', 'longreads', 'governer', 'politics', 'policy']"
182,Gadget Game News : E-bike injuries on the rise even on well protected Dutch roads  #gadgetgamenews #policy #tech #transportation #bike #injuries  ,"['gadgetgamenews', 'policy', 'tech', 'transportation', 'bike', 'injuries']"
183,"Will EU’s hawks kill off free trade with Asia?  Back in July 2009, before pundits could point to a recognizable foreign policy from the European Union, there was ...  #policy #europeanunion #asia #solana   ","['policy', 'europeanunion', 'asia', 'solana']"
184,A few thoughts on US and UK policy developments re: #cryptoassets.  Special thanks to Financial IT for the opportunity.  #digitalassets #dlt #distributedledgertechnology #financialmarkets #fintech #innovation #finreg #policy #fin…   ,"['cryptoassets', 'digitalassets', 'dlt', 'distributedledgertechnology', 'financialmarkets', 'fintech', 'innovation', 'finreg', 'policy', 'fin']"
185,"#Inclusion is not a one-step process - new discussions are needed about #technology, #policy &amp; society. , , Ruchi Jain, Prerna Mukharya,  discuss inclusive #tech for development &amp; communities   via ","['inclusion', 'technology', 'policy', 'tech']"
186,Explore the differences between group health insurance plan and health insurance plan.     #healthinsurance #insurance ,"['healthinsurance', 'insurance', 'policy']"
187,We can act quickly if we need to. #ClimateAction has not been quick or decisive. #Policy is needed to address #climatechange  #togetherfornetzero #TogetherForOurPlanet ,"['climateaction', 'policy', 'climatechange', 'togetherfornetzero', 'togetherforourplanet', 'cna2022']"
188,We're working with a leading #policy think tank to appoint to two senior roles -  Deputy Director (12M mat cover) £55 - £65k   Head of Programme &amp; Policy £42.5 - 55k   #hiring #charityjobs #research #leadership ,"['policy', 'hiring', 'charityjobs', 'research', 'leadership', 'influencing']"
189,HuffPo: Gay Couple Sues New York City Over Exclusion From IVF Workplace Benefits  White men just can't catch a break in America... 😂  #Identity #Politics #Infertility #Treatment #Biology #Policy #Media #Framing   ,"['identity', 'politics', 'infertility', 'treatment', 'biology', 'policy', 'media', 'framing']"
190,"Inclusion is not a one-step process. We must infuse new energy into inclusive discussions about #technology, #policy &amp; society.  , , Ruchi Jain, Prerna Mukharya,  discuss inclusive #tech for development &amp; communities  #CyFy2021  ","['technology', 'policy', 'tech', 'cyfy2021']"
191,Thx Aiden for your q! I speak to our  Defence Policy.  More policy videos to come so feel free to msg your q's in! Betty may be included!    #auspol #auspol2022 #Election2022 #defence #policy #selfsufficient #sovereignty #cats #kittens #Reid  ,"['auspol', 'auspol2022', 'election2022', 'defence', 'policy', 'selfsufficient', 'sovereignty', 'cats', 'kittens', 'reid']"
192,"The unspent money will have to be considered as ""bad debt"" if the allocation is not adjusted within one year #Bangladesh #bank #business #debt #policy     ","['bangladesh', 'bank', 'business', 'debt', 'policy']"
